event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Deflected,FALSE,3,311.8,21.3,62.59242456,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,534.7,9.7,22.34810835,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,731.5,16.5,70.1357026,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,74.3,11.3,70.41600623,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,284.1,18.9,64.83212985,FALSE,TRUE,FALSE,TRUE,TRUE
Shot Attempt - Blocked,FALSE,1,355.1,9.7,6.869992308,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,477.6,13.3,75.01243803,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,580,17.2,55.43747535,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,583.1,7.9,48.30186567,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,1,615.2,6.7,82.23483398,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,668.8,11.1,81.64924747,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,686.3,19.8,50.66728568,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,712.8,14.2,52.01185827,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,784.2,12.8,37.65877419,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,1,797.8,11.7,21.07749412,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,843,5.1,66.50143432,FALSE,TRUE,TRUE,TRUE,TRUE
Shot Attempt - Blocked,FALSE,1,860.1,20.7,61.50436138,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,900,3,84.28940686,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,912,15.8,58.19467108,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Deflected,FALSE,1,965.5,9.3,0,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,1043.4,17.8,58.17255342,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,1,1087.2,11.7,51.66665989,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,1118.3,2.3,59.93141718,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,1171.1,14.5,85.63172257,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1200.5,23.6,65.78365456,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,2,120.6,16.4,71.56505118,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,182.5,19.9,65.55604522,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,211.5,11.1,40.60129465,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,266.3,15.7,71.09542416,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,372.7,11.6,83.5504653,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,TRUE,2,421.1,12.4,64.92558066,FALSE,TRUE,FALSE,TRUE,TRUE
Shot Attempt - Blocked,FALSE,2,515.7,16.6,69.44395478,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,674,19.6,83.53018001,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Over the net,FALSE,2,690.1,7.5,64.84069808,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,2,774.9,16.5,48.95424772,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,788.4,16.6,64.23067238,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,2,817.8,8.5,69.60512392,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1076.1,22,63.43494882,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1144.9,15.2,86.61144301,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1186.5,15.1,31.6908213,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,16.3,9.4,4.939215542,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Deflected,FALSE,3,75.2,15.7,52.97503973,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,77.3,5.2,15.2551187,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,114.4,20.7,75.28492835,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,166.2,12.5,69.33387657,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,262.1,22.1,62.11665938,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,290.3,15,44.41536948,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,TRUE,3,373,8.5,71.7829048,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,984.6,6.2,24.70243023,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,48.8,11.1,18.43494882,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,254.5,10,32.27564431,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,278,1.9,81.02737339,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,1,437.4,4.1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,683.3,16.1,84.28940686,FALSE,TRUE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,1019.5,17,53.34389158,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide right,FALSE,1,653.6,9.4,75.66456458,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,1,720.5,18,74.63153668,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,1,769.3,13.6,28.04468695,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,772.5,8.8,48.42387124,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,1,787.8,10.9,28.42120922,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,1,1047.3,13.8,69.14554196,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,1103.1,9.1,34.65131591,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,62.7,13.8,56.18879993,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,77.7,17.7,55.36919962,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,220.9,7.5,87.70938996,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,535.1,15.9,2.691410016,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,522.4,8.8,45.9877604,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,493.2,11,0.347242897,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,739.6,20.5,70.30797876,FALSE,TRUE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,785.4,3.9,41.63353934,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,852.2,13.5,41.40328292,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,947.6,10.5,82.87498365,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,962.4,8.5,74.80475147,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,1127.1,11.4,80.37184387,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,2,1133.7,23.4,58.86102756,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,1134.5,4.4,21.25050551,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1148.4,16.9,41.60286708,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,1187.2,10.8,48.22452261,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,224.7,18.6,85.98041751,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,236,11.4,72.52522574,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,238.2,11.1,56.61148642,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,3,278.7,6.7,71.56505118,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,3,330.3,13.7,90,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,TRUE,3,341.3,3.9,30.96375653,FALSE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,3,392.3,18.9,70.49149101,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,410.8,11.5,45,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,411.8,5.7,45.76389846,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,479,16.3,70.65926452,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,12.2,19.2,52.81529355,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,1,110.5,3,74.0546041,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,219.6,11.4,70.10456867,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,337.5,14.7,74.43368218,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,1,424.8,18.5,78.38432988,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,635.3,15.1,55.75796709,FALSE,TRUE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,770,14.1,46.84761027,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,TRUE,1,1166.3,16.4,68.73094016,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,2,105.3,10.5,60.39554925,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,2,173.4,15.1,65.00669474,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,TRUE,2,330.6,2.9,53.97262661,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,487.7,22.9,53.07714878,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,645.7,13.8,74.7448813,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,806.1,8.6,89.33380003,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,2,848,11.8,59.81631934,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,991,18,39.3139657,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1219.7,11.5,46.13817701,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,20.4,19.7,61.67878876,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,3,393.7,11.9,60.06848816,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,493.3,19.8,62.63178957,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,TRUE,3,571.2,4.2,71.56505118,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,3,587.6,23.2,53.70408459,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,3,711.4,8.4,43.42344994,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,712.5,2.4,-11.30993247,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,728.7,19.6,63.02956092,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,755.9,10.3,39.88268515,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,222.9,12.9,58.8775298,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,281.9,16.8,75.37912601,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,361.1,14.6,73.07248694,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,1,635,13.1,59.97287577,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,1,674.7,21.2,48.89584801,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1007.8,15.9,71.33308573,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1109.7,22.2,61.15393285,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1186.7,9.8,48.05869757,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,10.7,4.8,38.45370922,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,81.1,15.6,57.58769338,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,131.6,18.6,70.87238983,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,2,208.3,13,62.62229723,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,TRUE,2,242.6,11.4,38.74596726,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,396.2,16.6,79.91183022,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,444.6,3,38.99099404,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,780.2,7.4,71.31264849,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,2,904,10.7,32.69946112,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,2,906.4,3.7,69.07549826,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,1103.4,9.8,32.61924307,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,TRUE,3,65.6,3.5,47.48955292,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,205.6,18.5,77.40342676,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,TRUE,3,217.4,7,84.2072035,FALSE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,3,364,17.1,66.03751103,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,TRUE,3,476.9,7.6,26.1881107,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Over the net,FALSE,3,563.9,13,70.13295499,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,681.6,17.4,89.0122396,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,698.7,13,46.34788728,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,811.9,8.4,65.32313683,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,3,940,15.3,73.00917671,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,1,92.4,10.2,63.69303617,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,238,16.9,82.49526755,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,TRUE,1,249.9,11.6,51.00900596,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,360.6,15.2,59.03624347,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,326,14.7,84.9117398,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,TRUE,2,445.2,6.1,58.52316065,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,595,9.1,79.18612249,FALSE,TRUE,TRUE,TRUE,TRUE
Shot Attempt - Blocked,FALSE,2,615.6,11.5,61.59475357,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,760.9,8.1,59.16216806,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,1061.7,12.6,73.73979529,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,1089.5,8.9,82.23483398,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,189.8,9,86.14319901,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,370.2,14.7,61.99836519,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,448.2,20.1,56.72511202,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,784.8,11.1,41.82016988,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,895.9,19.2,88.50825956,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Deflected,FALSE,1,921.9,20.9,68.35556486,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,922.4,7.2,57.01147839,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,980.3,11.9,51.17992425,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,1135.9,13.9,36.96055545,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1169.4,16,71.90951063,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,TRUE,2,64.6,6.5,87.35745471,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,2,199.1,14.6,88.4306452,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,387.3,18.5,70.66519146,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,443.7,13.6,78.52447325,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,2,671,15.6,73.33652092,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,2,718.9,19.5,65.33057108,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1024.8,9.9,71.37842063,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1029.5,17.8,52.03497591,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,1182.9,11.9,52.92692668,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,28.8,15.1,54.41562639,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,59.4,16.5,86.51067509,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,TRUE,3,230.3,20.5,62.01254681,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,260.1,16.7,87.25738864,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,286.4,12.3,53.42696902,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,296.5,6.8,73.46516214,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,423.8,5.4,55.37584492,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,503.3,11.1,53.56914188,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,533.2,21.2,66.29115522,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,602.9,14.1,59.62087399,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,983.8,10,24.82054134,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,297.6,15.8,47.20259816,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,455,19.2,60.79453848,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,485.1,14.7,88.03858233,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Bottom middle,TRUE,1,560.3,2.3,69.14554196,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,651.1,17.5,45,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,1084.6,14.8,63.07797039,FALSE,TRUE,FALSE,TRUE,TRUE
Shot Attempt - Blocked,FALSE,2,116.7,4,56.72511202,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,326.3,14.5,34.0557803,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide right,FALSE,2,464.4,8,21.50143432,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,486,20,67.10944834,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,TRUE,2,698.7,5.8,14.85861445,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,763.2,13.4,69.08745231,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,TRUE,2,835.1,2.5,37.87498365,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,2,872.8,19.3,77.98852161,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,913.4,15.3,87.36324157,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,2,1043.1,20.4,56.96377889,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,1099.5,15.5,65.65064466,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1192.8,12.3,51.34019175,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,290.2,13.8,52.5121441,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,316.3,14.2,77.33937708,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,393.1,6.3,49.82076608,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,419.4,7.8,77.22875744,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,721.5,17.1,87.65586753,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,3,841.7,10.1,83.72270151,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,3,961.6,16.2,68.13142081,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,999.6,12.1,33.39848847,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,341.9,17.8,87.42664054,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,398.3,17.4,83.36748538,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,508.1,6.1,53.53076561,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,563.4,10.3,57.43956202,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,940.4,21.1,51.74557965,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,95,11,65.11258829,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,224.2,11.3,48.09405806,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,272,4.8,57.33908728,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,319.2,16.9,74.0546041,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,548.6,7.4,47.95077911,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,626.3,3.3,79.38034472,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,638.4,8.7,82.71104768,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,674.1,16.9,57.58296249,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,906.4,18,39.3139657,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,1024.8,18.8,65.40020939,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,2,1062.6,4.2,68.45902408,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,3,55.3,17.3,57.84770486,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,376.4,12,84.24173984,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,708,18.3,76.57816493,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,TRUE,3,880.8,3,90,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,80.4,21.5,54.36449229,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,292.5,19.9,58.31363231,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,393.4,19,60.06023585,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,481.2,16.7,85.89000204,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,521.3,20.8,59.97059824,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,543.1,21.2,59.90575852,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,682.2,11.7,36.97759635,FALSE,FALSE,FALSE,FALSE,FALSE
